"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-05","0.02","0.2","1.0",,"35","30",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-06","0.00","0.0","0.0",,"31","25",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-07","0.00","0.0","0.0",,"31","23",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-08","0.00","0.0","0.0",,"30","20",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-09","0.65","12.6","1.0",,"28","23",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-10","0.02","0.3","9.0",,"26","17",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-11","0.00","0.0","7.0",,"30","10",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-12","0.00","0.0","6.0",,"32","10",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-13","0.00","0.0","5.0",,"30","11",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-14","0.00","0.0","5.0",,"29","9",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-15","0.00","0.3","4.0",,"28","6",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-16","0.00","0.0","5.0",,"32","25",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-17","0.00","0.0","4.0",,"32","26",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-18","0.00","0.0","3.0",,"39","25",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-19","0.00","0.0","2.0",,"42","19",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-20","0.01","0.2","2.0",,"39","30",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-21","0.36","2.0","2.0",,"36","33",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-22","0.14","1.1","4.0",,"33","29",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-23","0.00","0.0","3.0",,"33","22",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-24","0.34","3.6","3.0",,"29","21",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-25","0.00","0.0","5.0",,"28","18",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-26","0.00","0.0","5.0",,"31","17",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-27","0.00","0.1","4.0",,"34","28",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-28","0.00","0.0","4.0",,"38","32",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-01","0.00","0.0","3.0",,"36","27",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-02","0.00","0.0","3.0",,"33","23",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-03","0.00","0.0","3.0",,"39","24",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-04","0.00","0.0","2.0",,"42","22",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-05","0.00","0.0","1.0",,"38","23",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-06","0.00","0.0","0.0",,"45","20",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-07","0.03","0.0","0.0",,"46","26",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-08","0.00","0.0","0.0",,"44","33",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-09","0.01","0.0","0.0",,"51","32",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-10","0.07","0.0","0.0",,"62","46",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-11","0.34","0.0","0.0",,"60","44",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-12","0.01","0.0","0.0",,"55","40",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-13","0.61","0.0","0.0",,"45","41",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-14","0.00","0.0","0.0",,"50","40",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-15","0.00","0.0","0.0",,"48","39",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-16","0.00","0.0","0.0",,"61","35",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-17","0.00","0.0","0.0",,"63","32",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-18","0.00","0.0","0.0",,"61","41",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-19","0.00","0.0","0.0",,"65","39",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-20","0.42","1.8","0.0",,"39","31",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-21","0.02","0.0","0.0",,"42","33",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-22","0.00","0.0","0.0",,"49","34",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-23","0.00","0.0","0.0",,"59","28",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-24","0.00","0.0","0.0",,"53","35",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-25","0.03","0.0","0.0",,"47","29",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-26","0.00","0.0","0.0",,"41","27",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-27","0.01","0.0","0.0",,"50","31",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-28","0.00","0.0","0.0",,"52","37",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-29","0.00","0.0","0.0",,"46","30",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-30","0.00","0.0","0.0",,"64","29",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-31","0.00","0.0","0.0",,"77","51",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-01","0.00","0.0","0.0",,"83","54",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-02","0.00","0.0","0.0",,"81","59",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-03","0.18","0.0","0.0",,"59","49",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-04","0.80","0.0","0.0",,"76","39",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-05","0.82","0.0","0.0",,"72","50",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-06","0.37","0.0","0.0",,"76","47",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-07","0.13","0.0","0.0",,"49","37",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-08","0.00","0.0","0.0",,"40","34",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-09","0.00","0.0","0.0",,"56","30",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-10","0.00","0.0","0.0",,"74","38",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-11","0.00","0.0","0.0",,"63","44",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-12","0.01","0.0","0.0",,"70","44",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-13","0.00","0.0","0.0",,"63","48",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-14","0.00","0.0","0.0",,"80","46",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-15","0.00","0.0","0.0",,"82","61",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-16","0.00","0.0","0.0",,"68","39",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-17","0.00","0.0","0.0",,"59","37",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-18","0.00","0.0","0.0",,"52","36",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-19","0.00","0.0","0.0",,"56","35",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-20","0.00","0.0","0.0",,"64","38",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-21","0.00","0.0","0.0",,"62","41",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-22","0.00","0.0","0.0",,"60","38",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-23","0.07","0.0","0.0",,"63","41",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-24","0.26","0.0","0.0",,"60","51",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-25","0.31","0.0","0.0",,"60","47",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-26","0.00","0.0","0.0",,"63","47",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-27","0.00","0.0","0.0",,"51","37",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-28","0.00","0.0","0.0",,"64","33",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-29","0.00","0.0","0.0",,"79","46",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-30","0.06","0.0","0.0",,"81","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-01","0.11","0.0","0.0",,"70","58",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-02","0.93","0.0","0.0",,"69","53",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-03","0.00","0.0","0.0",,"72","50",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-04","0.00","0.0","0.0",,"79","50",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-05","0.00","0.0","0.0",,"72","56",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-06","0.01","0.0","0.0",,"63","46",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-07","0.72","0.0","0.0",,"59","45",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-08","0.02","0.0","0.0",,"50","42",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-09","0.00","0.0","0.0",,"58","38",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-10","0.00","0.0","0.0",,"58","41",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-11","0.97","0.0","0.0",,"52","44",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-12","0.12","0.0","0.0",,"51","44",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-13","1.49","0.0","0.0",,"73","48",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-14","0.00","0.0","0.0",,"66","47",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-15","0.00","0.0","0.0",,"61","43",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-16","0.00","0.0","0.0",,"66","41",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-17","0.01","0.0","0.0",,"58","50",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-18","0.00","0.0","0.0",,"65","46",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-19","0.00","0.0","0.0",,"74","44",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-20","0.05","0.0","0.0",,"74","47",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-21","0.21","0.0","0.0",,"73","56",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-22","0.00","0.0","0.0",,"74","58",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-23","0.00","0.0","0.0",,"89","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-24","0.00","0.0","0.0",,"91","70",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-25","0.00","0.0","0.0",,"88","69",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-26","0.00","0.0","0.0",,"87","66",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-27","0.00","0.0","0.0",,"77","61",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-28","0.00","0.0","0.0",,"79","57",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-29","0.00","0.0","0.0",,"86","59",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-30","0.00","0.0","0.0",,"91","61",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-31","0.26","0.0","0.0",,"81","66",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-01","0.00","0.0","0.0",,"85","63",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-02","1.02","0.0","0.0",,"77","57",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-03","0.00","0.0","0.0",,"71","56",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-04","0.00","0.0","0.0",,"83","57",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-05","0.15","0.0","0.0",,"79","60",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-06","0.00","0.0","0.0",,"76","55",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-07","0.00","0.0","0.0",,"70","54",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-08","0.45","0.0","0.0",,"67","58",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-09","0.00","0.0","0.0",,"83","65",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-10","0.00","0.0","0.0",,"77","58",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-11","0.02","0.0","0.0",,"89","64",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-12","0.34","0.0","0.0",,"77","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-13","0.25","0.0","0.0",,"71","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-14","0.00","0.0","0.0",,"70","60",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-15","0.59","0.0","0.0",,"79","60",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-16","0.00","0.0","0.0",,"82","63",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-17","0.00","0.0","0.0",,"84","64",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-18","0.87","0.0","0.0",,"90","67",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-19","0.00","0.0","0.0",,"85","66",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-20","0.00","0.0","0.0",,"81","64",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-21","0.22","0.0","0.0",,"85","67",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-22","0.00","0.0","0.0",,"85","69",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-23","0.87","0.0","0.0",,"87","69",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-24","0.00","0.0","0.0",,"84","65",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-25","0.00","0.0","0.0",,"84","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-26","0.85","0.0","0.0",,"87","69",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-27","0.54","0.0","0.0",,"85","72",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-28","0.00","0.0","0.0",,"82","63",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-29","0.00","0.0","0.0",,"75","59",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-30","0.00","0.0","0.0",,"75","56",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-01","0.00","0.0","0.0",,"77","55",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-02","0.00","0.0","0.0",,"83","59",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-03","0.00","0.0","0.0",,"87","60",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-04","0.00","0.0","0.0",,"91","68",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-05","0.00","0.0","0.0",,"91","78",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-06","0.37","0.0","0.0",,"90","73",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-07","0.20","0.0","0.0",,"93","71",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-08","0.16","0.0","0.0",,"88","73",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-09","0.00","0.0","0.0",,"88","70",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-10","0.00","0.0","0.0",,"89","69",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-11","0.79","0.0","0.0",,"85","66",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-12","0.00","0.0","0.0",,"84","65",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-13","0.17","0.0","0.0",,"84","70",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-14","0.00","0.0","0.0",,"90","70",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-15","0.01","0.0","0.0",,"90","71",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-16","0.00","0.0","0.0",,"90","67",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-17","0.00","0.0","0.0",,"93","71",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-18","0.01","0.0","0.0",,"92","72",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-19","0.01","0.0","0.0",,"84","69",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-20","0.00","0.0","0.0",,"86","68",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-21","0.00","0.0","0.0",,"91","72",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-22","0.01","0.0","0.0",,"90","69",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-23","2.79","0.0","0.0",,"94","70",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-24","3.64","0.0","0.0",,"87","69",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-25","0.00","0.0","0.0",,"81","66",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-26","0.00","0.0","0.0",,"84","61",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-27","0.00","0.0","0.0",,"88","68",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-28","0.00","0.0","0.0",,"88","73",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-29","0.00","0.0","0.0",,"82","67",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-30","0.00","0.0","0.0",,"80","69",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-07-31","0.68","0.0","0.0",,"80","65",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-01","0.00","0.0","0.0",,"86","65",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-02","0.00","0.0","0.0",,"84","67",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-03","0.28","0.0","0.0",,"86","66",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-04","0.48","0.0","0.0",,"83","71",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-05","0.00","0.0","0.0",,"83","68",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-06","0.00","0.0","0.0",,"82","64",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-07","0.00","0.0","0.0",,"83","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-08","0.08","0.0","0.0",,"87","69",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-09","0.15","0.0","0.0",,"88","72",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-10","0.00","0.0","0.0",,"89","75",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-11","0.00","0.0","0.0",,"90","75",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-12","0.00","0.0","0.0",,"92","74",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-13","0.25","0.0","0.0",,"92","73",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-14","0.00","0.0","0.0",,"88","72",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-15","0.00","0.0","0.0",,"83","66",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-16","0.00","0.0","0.0",,"80","63",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-17","0.03","0.0","0.0",,"79","64",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-18","0.05","0.0","0.0",,"84","63",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-19","0.00","0.0","0.0",,"88","66",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-20","0.03","0.0","0.0",,"92","71",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-21","0.45","0.0","0.0",,"86","71",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-22","0.00","0.0","0.0",,"81","68",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-23","0.00","0.0","0.0",,"80","65",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-24","0.00","0.0","0.0",,"84","64",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-25","0.00","0.0","0.0",,"79","61",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-26","0.00","0.0","0.0",,"79","59",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-27","0.00","0.0","0.0",,"86","59",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-28","0.00","0.0","0.0",,"88","65",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-29","0.00","0.0","0.0",,"94","71",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-30","0.00","0.0","0.0",,"88","74",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-08-31","0.00","0.0","0.0",,"93","75",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-09-01","0.17","0.0","0.0",,"81","71",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-09-02","1.55","0.0","0.0",,"83","65",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-09-03","0.00","0.0","0.0",,"70","56",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-09-04","0.00","0.0","0.0",,"68","51",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-09-05","0.00","0.0","0.0",,"76","49",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-09-06","0.00","0.0","0.0",,"82","66",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-09-07","0.00","0.0","0.0",,"77","58",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-09-08","0.00","0.0","0.0",,"71","51",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-09-09","0.00","0.0","0.0",,"67","50",
